mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_n_estimators,param_min_samples_split,param_min_samples_leaf,param_max_features,param_max_depth,param_bootstrap,params,split0_test_score,split1_test_score,split2_test_score,mean_test_score,std_test_score,rank_test_score
18.69245433807373,0.8464671690703028,0.6409060955047607,0.1346780083708258,300,10,10,0.7,15,True,"{'n_estimators': 300, 'min_samples_split': 10, 'min_samples_leaf': 10, 'max_features': 0.7, 'max_depth': 15, 'bootstrap': True}",0.5405310819603567,0.5391649857977181,0.5410143395904453,0.5402368024495067,0.0007831465105790532,26
6.803188880284627,0.5508869947289644,0.43644269307454425,0.08742652026863511,200,10,2,log2,15,True,"{'n_estimators': 200, 'min_samples_split': 10, 'min_samples_leaf': 2, 'max_features': 'log2', 'max_depth': 15, 'bootstrap': True}",0.5439519442651182,0.5376579958888051,0.5447633445480283,0.542124428233984,0.0031755688230951434,15
15.711647748947144,0.16538488367532028,0.361496369043986,0.019656291375548234,200,5,2,0.7,15,True,"{'n_estimators': 200, 'min_samples_split': 5, 'min_samples_leaf': 2, 'max_features': 0.7, 'max_depth': 15, 'bootstrap': True}",0.5407545102085419,0.540948699078993,0.5373177001071398,0.5396736364648915,0.0016677838430453,27
21.199880123138428,0.45134949687944387,0.8095755577087402,0.11735316731683565,500,20,4,0.5,10,True,"{'n_estimators': 500, 'min_samples_split': 20, 'min_samples_leaf': 4, 'max_features': 0.5, 'max_depth': 10, 'bootstrap': True}",0.5459461382210801,0.5366751881655877,0.5407093521351122,0.5411102261739266,0.003795449356716992,19
5.572866598765056,1.257442192896449,0.3028295040130615,0.017701593276315927,200,10,8,log2,12,True,"{'n_estimators': 200, 'min_samples_split': 10, 'min_samples_leaf': 8, 'max_features': 'log2', 'max_depth': 12, 'bootstrap': True}",0.5476832630106893,0.5396136348546078,0.5454793408027323,0.5442587462226764,0.0034055947097878054,4
14.613948186238607,0.11422019179118632,0.7551306088765463,0.055435642354888466,500,5,6,sqrt,12,True,"{'n_estimators': 500, 'min_samples_split': 5, 'min_samples_leaf': 6, 'max_features': 'sqrt', 'max_depth': 12, 'bootstrap': True}",0.5444638147916179,0.5419615066240141,0.5463333808420437,0.5442529007525586,0.0017910303540089832,6
8.474578698476156,1.091309463525528,0.32517019907633465,0.07781249369070126,200,20,10,0.5,10,True,"{'n_estimators': 200, 'min_samples_split': 20, 'min_samples_leaf': 10, 'max_features': 0.5, 'max_depth': 10, 'bootstrap': True}",0.5428439236957366,0.538733711979408,0.541120583185567,0.5408994062869039,0.0016852595257383905,22
10.578793287277222,1.105951156972067,0.3519108295440674,0.07203217007027175,300,20,10,0.5,8,True,"{'n_estimators': 300, 'min_samples_split': 20, 'min_samples_leaf': 10, 'max_features': 0.5, 'max_depth': 8, 'bootstrap': True}",0.5486804449546352,0.5341069139650558,0.5405160116485389,0.5411011235227433,0.005963987385693052,21
3.776628096898397,0.9029233765254214,0.23621495564778647,0.05811129659104142,200,10,10,sqrt,6,True,"{'n_estimators': 200, 'min_samples_split': 10, 'min_samples_leaf': 10, 'max_features': 'sqrt', 'max_depth': 6, 'bootstrap': True}",0.5439671382897147,0.535327380107017,0.544750328430681,0.5413482822758042,0.00426941009928437,18
3.359715382258097,0.34194223324313044,0.19113334019978842,0.04728108731747958,200,20,6,sqrt,8,True,"{'n_estimators': 200, 'min_samples_split': 20, 'min_samples_leaf': 6, 'max_features': 'sqrt', 'max_depth': 8, 'bootstrap': True}",0.5496512765477282,0.5376912138748188,0.5447088338720695,0.5440171080982056,0.004907113081683971,7
